30|11.6666666666667
16|11.6666666666667
7|11.6666666666667
3|11.6666666666667
3|11.6666666666667
5|11.6666666666667
19|11.6666666666667
16|11.6666666666667
11|11.6666666666667
3|11.6666666666667
8|11.6666666666667
16|11.6666666666667
3|11.6666666666667
3|11.6666666666667
7|11.6666666666667
12|11.6666666666667
16|11.6666666666667
15|11.6666666666667
3|11.6666666666667
18|11.6666666666667
7|11.6666666666667
10|11.6666666666667
19|11.6666666666667
12|11.6666666666667
11|11.6666666666667
4|11.6666666666667
12|11.6666666666667
21|11.6666666666667
23|11.6666666666667
31|11.6666666666667
21|11.6666666666667
21|11.6666666666667
17|11.6666666666667
23|11.6666666666667
10|11.6666666666667
14|11.6666666666667
6|11.6666666666667
21|11.6666666666667
5|11.6666666666667
31|11.6666666666667
9|11.6666666666667
12|11.6666666666667
17|11.6666666666667
8|11.6666666666667
6|11.6666666666667
19|11.6666666666667
7|11.6666666666667
3|11.6666666666667
4|11.6666666666667
17|11.6666666666667
34|11.6666666666667
16|11.6666666666667
4|11.6666666666667
3|11.6666666666667
5|11.6666666666667
8|11.6666666666667
18|11.6666666666667
10|11.6666666666667
12|11.6666666666667
4|11.6666666666667
3|11.6666666666667
12|11.6666666666667
7|11.6666666666667
8|11.6666666666667
11|11.6666666666667
3|11.6666666666667
4|11.6666666666667
15|11.6666666666667
25|11.6666666666667
10|11.6666666666667
25|11.6666666666667
8|11.6666666666667
15|11.6666666666667
30|11.6666666666667
3|11.6666666666667
3|11.6666666666667
4|11.6666666666667
9|11.6666666666667
8|11.6666666666667
15|11.6666666666667
14|11.6666666666667
5|11.6666666666667
4|11.6666666666667
19|11.6666666666667
16|11.6666666666667
10|11.6666666666667
3|11.6666666666667
12|11.6666666666667
12|11.6666666666667
10|11.6666666666667
12|11.6666666666667
3|11.6666666666667
6|11.6666666666667
11|11.6666666666667
3|11.6666666666667
12|11.6666666666667
4|11.6666666666667
6|11.6666666666667
17|11.6666666666667
3|11.6666666666667
34|11.6666666666667
7|11.6666666666667
